SMILES,INCHI,INCHI_KEY,CID,VENDORS,Ambeed_link,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link
O=C1C=CC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@@H]2C1,"InChI=1S/C11H10O2/c12-8-3-4-9(13)11-7-2-1-6(5-7)10(8)11/h1-4,6-7,10-11H,5H2/t6-,7+,10+,11-",FQLRTGXTYFCECH-FIPCFZRWSA-N,6553878.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-0774,https://www.sigmaaldrich.com/catalog/product/aldrich/341800?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C1CC(C(=O)O)c2c1oc(=O)c1cc(O)c(O)c(O)c21,"InChI=1S/C13H8O8/c14-5-2-4-7(10(17)9(5)16)8-3(12(18)19)1-6(15)11(8)21-13(4)20/h2-3,14,16-17H,1H2,(H,18,19)",JFJWMFPFMLRLMI-UHFFFAOYSA-N,9838995.0,['Ambeed'],https://www.ambeed.com/products/18490-95-4.html,,,,
N#CCc1ccc(O)c(O)c1,"InChI=1S/C8H7NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3H2",IXDSDBYUZFMVBW-UHFFFAOYSA-N,10909727.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/1126-62-1.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HG-1087,https://www.sigmaaldrich.com/catalog/product/aldrich/ph005053,,
O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,"InChI=1S/C6H4N2O6/c9-5-2-3(7(11)12)1-4(6(5)10)8(13)14/h1-2,9-10H",VDCDWNDTNSWDFJ-UHFFFAOYSA-N,3870203.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?JH-0691,https://www.sigmaaldrich.com/catalog/product/sigma/d131?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Oc1c(O)c(O)c(O)c(O)c1O,InChI=1S/C6H6O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h7-12H,VWPUAXALDFFXJW-UHFFFAOYSA-N,69102.0,"['Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-4990,https://www.sigmaaldrich.com/catalog/product/aldrich/ph016112?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/H0643/index.html,
O=Cc1cc(O)c(O)c(Cl)c1,"InChI=1S/C7H5ClO3/c8-5-1-4(3-9)2-6(10)7(5)11/h1-3,10-11H",RNNPYEYJHJEDLU-UHFFFAOYSA-N,2468182.0,['Ambeed'],https://www.ambeed.com/products/34098-18-5.html,,,,
O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,"InChI=1S/C26H20O10/c27-17-5-1-13(9-20(17)30)10-23(26(33)34)35-24(32)8-4-14-2-7-19(29)25-16(14)12-22(36-25)15-3-6-18(28)21(31)11-15/h1-9,11-12,23,27-31H,10H2,(H,33,34)/b8-4+/t23-/m1/s1",GCJWPRRNLSHTRY-VURDRKPISA-N,13991590.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/115841-09-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HG-2646,,,
Cc1ccc(C)c(O)c1O,"InChI=1S/C8H10O2/c1-5-3-4-6(2)8(10)7(5)9/h3-4,9-10H,1-2H3",RGUZWBOJHNWZOK-UHFFFAOYSA-N,11469114.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/2785-78-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QK-3343,,,
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,"InChI=1S/C16H26O2/c1-7-15(3,4)11-9-14(18)12(10-13(11)17)16(5,6)8-2/h9-10,17-18H,7-8H2,1-6H3",CZNRFEXEPBITDS-UHFFFAOYSA-N,6610.0,['TCI (Tokyo Chemical Industry)'],,,,http://www.tcichemicals.com/eshop/en/us/commodity/D0299/index.html,
Cc1cc2ncc(-c3ccc(O)c(O)c3)nc2cc1C,"InChI=1S/C16H14N2O2/c1-9-5-12-13(6-10(9)2)18-14(8-17-12)11-3-4-15(19)16(20)7-11/h3-8,19-20H,1-2H3",SMKFYHOKXJUJOT-UHFFFAOYSA-N,2050.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/168835-90-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-2716,,,
O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12,"InChI=1S/C15H10O7/c16-7-3-1-6(2-4-7)14-13(21)12(20)10-8(17)5-9(18)11(19)15(10)22-14/h1-5,16-19,21H",ZDOTZEDNGNPOEW-UHFFFAOYSA-N,5280544.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-4082,https://www.sigmaaldrich.com/catalog/product/sigma/smb00355?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CC1(O)Cc2oc3cc(O)c(O)c(C(=O)O)c3c(=O)c2CO1,"InChI=1S/C14H12O8/c1-14(20)3-8-5(4-21-14)11(16)9-7(22-8)2-6(15)12(17)10(9)13(18)19/h2,15,17,20H,3-4H2,1H3,(H,18,19)",FCYKAQOGGFGCMD-UHFFFAOYSA-N,5359407.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/479-66-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?JP-9842,https://www.sigmaaldrich.com/catalog/product/aldrich/cds025195?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,"InChI=1S/C11H15NO4/c1-2-16-11(15)8(12)5-7-3-4-9(13)10(14)6-7/h3-4,6,8,13-14H,2,5,12H2,1H3/t8-/m0/s1",NULMGOSOSZBEQL-QMMMGPOBSA-N,170345.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/sml0091?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COc1ccc(O)c(O)c1,"InChI=1S/C7H8O3/c1-10-5-2-3-6(8)7(9)4-5/h2-4,8-9H,1H3",JXZABYGWFNGNLB-UHFFFAOYSA-N,587766.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/3934-97-2.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6479,,,
CC(=O)Nc1ccc(O)c(O)c1,"InChI=1S/C8H9NO3/c1-5(10)9-6-2-3-7(11)8(12)4-6/h2-4,11-12H,1H3,(H,9,10)",IPFBMHOMTSBTSU-UHFFFAOYSA-N,161950.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?QN-2654,,,
CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,"InChI=1S/C16H16ClNO3.CH4O3S/c17-15-11-5-6-18-8-13(9-1-3-10(19)4-2-9)12(11)7-14(20)16(15)21;1-5(2,3)4/h1-4,7,13,18-21H,5-6,8H2;1H3,(H,2,3,4)",CVKUMNRCIJMVAR-UHFFFAOYSA-N,49659.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-8721,https://www.sigmaaldrich.com/catalog/product/usp/1269458?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,"InChI=1S/C10H8N2O3/c11-5-7(10(12)15)3-6-1-2-8(13)9(14)4-6/h1-4,13-14H,(H2,12,15)/b7-3+",USOXQZNJFMKTKJ-XVNBXDOJSA-N,5328768.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/122520-85-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HE-2554,,https://www.tcichemicals.com/p/A3381,
COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O,"InChI=1S/C16H14O5/c1-21-16-11(5-9-14(19)15(16)20)4-8-13(18)10-2-6-12(17)7-3-10/h2-9,17,19-20H,1H3/b8-4+",DRDRYGIIYOPBBZ-XBXARRHUSA-N,5318999.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-1180,,,
COC(=O)c1cc2cc(O)c(O)cc2[nH]1,"InChI=1S/C10H9NO4/c1-15-10(14)7-2-5-3-8(12)9(13)4-6(5)11-7/h2-4,11-13H,1H3",LMQPTBZVHDIVKT-UHFFFAOYSA-N,22162548.0,['Ambeed'],https://www.ambeed.com/products/10131-14-3.html,,,,
Oc1cccc(-c2ccccc2)c1O,"InChI=1S/C12H10O2/c13-11-8-4-7-10(12(11)14)9-5-2-1-3-6-9/h1-8,13-14H",YKOQAAJBYBTSBS-UHFFFAOYSA-N,254.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sial/17403?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,"InChI=1S/C15H10O5/c16-10-6-5-8(7-11(10)17)15-14(19)13(18)9-3-1-2-4-12(9)20-15/h1-7,16-17,19H",KPGMHZQXQVDYNT-UHFFFAOYSA-N,145826.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/sml0361?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(O)/C=C\c1ccc(O)c(O)c1,"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2-",QAIPRVGONGVQAS-RQOWECAXSA-N,1549111.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?QI-7043,,,
O=Cc1ccc(C=O)c(O)c1O,"InChI=1S/C8H6O4/c9-3-5-1-2-6(4-10)8(12)7(5)11/h1-4,11-12H",RDXRJTTYBZXJNE-UHFFFAOYSA-N,15527723.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/148063-59-6.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HD-2632,,,
COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O)c(O)cc1-3,"InChI=1S/C19H17NO4/c1-23-18-4-3-11-7-15-13-9-17(22)16(21)8-12(13)5-6-20(15)10-14(11)19(18)24-2/h3-4,7-10,22H,5-6H2,1-2H3/p+1",HVTCKKMWZDDWOY-UHFFFAOYSA-O,363209.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HE-8601,,,
O=P(c1ccccc1)(c1ccccc1)c1cc(O)ccc1O,"InChI=1S/C18H15O3P/c19-14-11-12-17(20)18(13-14)22(21,15-7-3-1-4-8-15)16-9-5-2-6-10-16/h1-13,19-20H",LLOXZCFOAUCDAE-UHFFFAOYSA-N,2783495.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/13291-46-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-7055,,http://www.tcichemicals.com/eshop/en/us/commodity/D3755/index.html,
Cc1cc(O)c(O)cc1[N+](=O)[O-],"InChI=1S/C7H7NO4/c1-4-2-6(9)7(10)3-5(4)8(11)12/h2-3,9-10H,1H3",WLLRAKCRHPMKNA-UHFFFAOYSA-N,4660280.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/68906-21-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-6311,,,
O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(O)cc1C(=O)O,"InChI=1S/C16H13NO6/c18-10-3-4-12(11(8-10)16(22)23)17-15(21)6-2-9-1-5-13(19)14(20)7-9/h1-8,18-20H,(H,17,21)(H,22,23)/b6-2+",IDUUXROOZBOOPH-QHHAFSJGSA-N,11723200.0,"['Ambeed', 'Sigma-Aldrich']",https://www.ambeed.com/products/116764-15-9.html,,https://www.sigmaaldrich.com/catalog/product/sial/36465?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Br.NCCc1cc(O)c(O)cc1O,"InChI=1S/C8H11NO3.BrH/c9-2-1-5-3-7(11)8(12)4-6(5)10;/h3-4,10-12H,1-2,9H2;1H",MLACDGUOKDOLGC-UHFFFAOYSA-N,176170.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QK-3370,https://www.sigmaaldrich.com/catalog/product/aldrich/162957?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,"InChI=1S/C10H14N2O4.H2O/c1-10(12-11,9(15)16)5-6-2-3-7(13)8(14)4-6;/h2-4,12-14H,5,11H2,1H3,(H,15,16);1H2/t10-;/m0./s1",QTAOMKOIBXZKND-PPHPATTJSA-N,38101.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/38821-49-7.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-3363,https://www.sigmaaldrich.com/catalog/product/usp/1095506?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)C1,"InChI=1S/C17H20O9/c1-25-16(23)17(24)7-12(20)15(22)13(8-17)26-14(21)5-3-9-2-4-10(18)11(19)6-9/h2-6,12-13,15,18-20,22,24H,7-8H2,1H3/b5-3+/t12-,13-,15-,17+/m1/s1",MZNIJRAPCCELQX-AWOKGZDASA-N,6476139.0,['Ambeed'],https://www.ambeed.com/products/123483-19-2.html,,,,
CCc1cccc(O)c1O,"InChI=1S/C8H10O2/c1-2-6-4-3-5-7(9)8(6)10/h3-5,9-10H,2H2,1H3",UUCQGNWZASKXNN-UHFFFAOYSA-N,70278.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/933-99-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QV-5250,,,
COC(=O)[C@H](Cc1ccc(O)c(O)c1)NC(=O)OC(C)(C)C,"InChI=1S/C15H21NO6/c1-15(2,3)22-14(20)16-10(13(19)21-4)7-9-5-6-11(17)12(18)8-9/h5-6,8,10,17-18H,7H2,1-4H3,(H,16,20)/t10-/m0/s1",VURIGNDVTSFLOU-JTQLQIEISA-N,14889488.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/37169-36-1.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QN-9764,,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,"InChI=1S/C16H12N2O3/c17-10-12(8-11-6-7-14(19)15(20)9-11)16(21)18-13-4-2-1-3-5-13/h1-9,19-20H,(H,18,21)/b12-8+",HKHOVJYOELRGMV-XYOKQWHBSA-N,5328771.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/133550-35-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QW-0275,,http://www.tcichemicals.com/eshop/en/us/commodity/A2704/index.html,
COc1ccc(C(C)=O)c(O)c1O,"InChI=1S/C9H10O4/c1-5(10)6-3-4-7(13-2)9(12)8(6)11/h3-4,11-12H,1-2H3",VCONERRCKOKCHE-UHFFFAOYSA-N,12820.0,"['Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-1170,https://www.sigmaaldrich.com/catalog/product/aldrich/tmt00632?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D2187/index.html,
O=C(c1ccccc1)c1ccc(O)c(O)c1,"InChI=1S/C13H10O3/c14-11-7-6-10(8-12(11)15)13(16)9-4-2-1-3-5-9/h1-8,14-15H",ARWCZKJISXFBGI-UHFFFAOYSA-N,165870.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/10425-11-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QC-5785,https://www.sigmaaldrich.com/catalog/product/aldrich/579815?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/D3347/index.html,
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21,"InChI=1S/C21H22O11/c22-7-16-18(27)19(28)20(29)21(32-16)30-9-4-12(25)17-13(26)6-14(31-15(17)5-9)8-1-2-10(23)11(24)3-8/h1-5,14,16,18-25,27-29H,6-7H2/t14-,16+,18+,19-,20+,21+/m0/s1",RAFHNDRXYHOLSH-SFTVRKLSSA-N,13254473.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/19474?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
COc1cc2oc(-c3ccccc3)cc(=O)c2c(O)c1O,"InChI=1S/C16H12O5/c1-20-13-8-12-14(16(19)15(13)18)10(17)7-11(21-12)9-5-3-2-4-6-9/h2-8,18-19H,1H3",ZTHLHHDJRXJGRX-UHFFFAOYSA-N,471719.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/29550-13-8.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-3900,,,
O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,"InChI=1S/C15H10O4/c16-12-7-6-10-11(9-4-2-1-3-5-9)8-13(17)19-15(10)14(12)18/h1-8,16,18H",JRVIIPJSVKTPBK-UHFFFAOYSA-N,5413034.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/842-01-3.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-9249,https://www.sigmaaldrich.com/catalog/product/aldrich/576441?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)c(O)c1,"InChI=1S/C17H17NO5/c19-13-4-1-11(9-15(13)21)3-6-17(23)18-8-7-12-2-5-14(20)16(22)10-12/h1-6,9-10,19-22H,7-8H2,(H,18,23)/b6-3+",FSMGGLPUXCKRGT-ZZXKWVIFSA-N,10171904.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/103188-49-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HG-6938,,,
Br.NCc1ccc(O)c(O)c1,"InChI=1S/C7H9NO2.BrH/c8-4-5-1-2-6(9)7(10)3-5;/h1-3,9-10H,4,8H2;1H",BVFZTXFCZAXSHN-UHFFFAOYSA-N,13343562.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/16290-26-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-5878,https://www.sigmaaldrich.com/catalog/product/aldrich/858781?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
O=C(O)C(=O)Cc1ccc(O)c(O)c1,"InChI=1S/C9H8O5/c10-6-2-1-5(3-7(6)11)4-8(12)9(13)14/h1-3,10-11H,4H2,(H,13,14)",LQQFFJFGLSKYIR-UHFFFAOYSA-N,165198.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/4228-66-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QV-1118,,,
COC(=O)c1ccc(O)c(O)c1C,"InChI=1S/C9H10O4/c1-5-6(9(12)13-2)3-4-7(10)8(5)11/h3-4,10-11H,1-2H3",ONNFZKHTMFVKNY-UHFFFAOYSA-N,59016598.0,"['Ambeed', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/740799-82-0.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-9374,,http://www.tcichemicals.com/eshop/en/us/commodity/M2713/index.html,
O=c1cc(O)cc(/C=C/c2ccc(O)c(O)c2)o1,"InChI=1S/C13H10O5/c14-9-6-10(18-13(17)7-9)3-1-8-2-4-11(15)12(16)5-8/h1-7,14-16H/b3-1+",SGJNQVTUYXCBKH-HNQUOIGGSA-N,54685921.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",https://www.ambeed.com/products/555-55-5.html,https://www.combi-blocks.com/cgi-bin/find.cgi?HF-7841,https://www.sigmaaldrich.com/catalog/product/sigma/h5257?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/H1661/index.html,
Oc1cc(Br)cc(O)c1O,"InChI=1S/C6H5BrO3/c7-3-1-4(8)6(10)5(9)2-3/h1-2,8-10H",GZKWULQSPPFVMV-UHFFFAOYSA-N,22497907.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/16492-75-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-8483,,,
CNCC(O)c1ccc(O)c(O)c1.Cl,"InChI=1S/C9H13NO3.ClH/c1-10-5-9(13)6-2-3-7(11)8(12)4-6;/h2-4,9-13H,5H2,1H3;1H",ATADHKWKHYVBTJ-UHFFFAOYSA-N,5924.0,"['Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)']",,,https://www.sigmaaldrich.com/catalog/product/sigma/e4642?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/A0909/index.html,
OCc1cccc(O)c1O,"InChI=1S/C7H8O3/c8-4-5-2-1-3-6(9)7(5)10/h1-3,8-10H,4H2",UBFALTGHGHULNL-UHFFFAOYSA-N,84277.0,['Ambeed'],https://www.ambeed.com/products/14235-77-9.html,,,,
O=C(Cc1ccccc1)c1cc(O)c(O)c([N+](=O)[O-])c1,"InChI=1S/C14H11NO5/c16-12(6-9-4-2-1-3-5-9)10-7-11(15(19)20)14(18)13(17)8-10/h1-5,7-8,17-18H,6H2",MRFOLGFFTUGAEB-UHFFFAOYSA-N,9838389.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-2599,,,
CC(C)c1cccc(O)c1O,"InChI=1S/C9H12O2/c1-6(2)7-4-3-5-8(10)9(7)11/h3-6,10-11H,1-2H3",XLZHGKDRKSKCAU-UHFFFAOYSA-N,16498.0,"['Ambeed', 'Combi-Blocks']",https://www.ambeed.com/products/2138-48-9.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QP-6765,,,
O=Cc1cc(O)c(O)c(F)c1,"InChI=1S/C7H5FO3/c8-5-1-4(3-9)2-6(10)7(5)11/h1-3,10-11H",AFSUIFYFQDSKPC-UHFFFAOYSA-N,593664.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-6611,,,
Br.C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,"InChI=1S/C19H20ClNO2.BrH/c1-2-9-21-10-8-14-15(11-17(22)19(23)18(14)20)16(12-21)13-6-4-3-5-7-13;/h2-7,11,16,22-23H,1,8-10,12H2;1H",WLXGFAVTAAQOFH-UHFFFAOYSA-N,9909521.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?JQ-4549,https://www.sigmaaldrich.com/catalog/product/sigma/c130?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CC(C)NC[C@H](O)c1ccc(O)c(O)c1.Cl,"InChI=1S/C11H17NO3.ClH/c1-7(2)12-6-11(15)8-3-4-9(13)10(14)5-8;/h3-5,7,11-15H,6H2,1-2H3;1H/t11-;/m0./s1",IROWCYIEJAOFOW-MERQFXBCSA-N,656783.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/sigma/i6504?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
Oc1cc(F)c(Br)cc1O,"InChI=1S/C6H4BrFO2/c7-3-1-5(9)6(10)2-4(3)8/h1-2,9-10H",WANIKDIRZJEJGF-UHFFFAOYSA-N,21865378.0,['Ambeed'],https://www.ambeed.com/products/656804-73-8.html,,,,
Cc1ccc(C(C)C)c(O)c1O,"InChI=1S/C10H14O2/c1-6(2)8-5-4-7(3)9(11)10(8)12/h4-6,11-12H,1-3H3",LYUBXLHGANLIMX-UHFFFAOYSA-N,95873.0,['Sigma-Aldrich'],,,https://www.sigmaaldrich.com/catalog/product/aldrich/s351784,,
O=C(O)Cc1cc(O)c(CC(=O)O)cc1O,"InChI=1S/C10H10O6/c11-7-1-5(3-9(13)14)8(12)2-6(7)4-10(15)16/h1-2,11-12H,3-4H2,(H,13,14)(H,15,16)",MCLKERLHVBEZIW-UHFFFAOYSA-N,79628.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/5488-16-4.html,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-8894,https://www.sigmaaldrich.com/catalog/product/aldrich/d109207?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CCOC(=O)c1cc(O)ccc1O,"InChI=1S/C9H10O4/c1-2-13-9(12)7-5-6(10)3-4-8(7)11/h3-5,10-11H,2H2,1H3",GCUPAENRSCPHBM-UHFFFAOYSA-N,77548.0,"['Combi-Blocks', 'Sigma-Aldrich']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QH-9017,https://www.sigmaaldrich.com/catalog/product/aldrich/541060?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,
CC(C)c1ccc(O)c(O)c1,"InChI=1S/C9H12O2/c1-6(2)7-3-4-8(10)9(11)5-7/h3-6,10-11H,1-2H3",WYVMDJWLFVQZAL-UHFFFAOYSA-N,16497.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-3620,,,
COC(=O)c1cc(O)c(C(=O)OC)cc1O,"InChI=1S/C10H10O6/c1-15-9(13)5-3-8(12)6(4-7(5)11)10(14)16-2/h3-4,11-12H,1-2H3",WABMHCVYKWKAAH-UHFFFAOYSA-N,820971.0,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.ambeed.com/products/5870-37-1.html,https://www.combi-blocks.com/cgi-bin/find.cgi?JP-7130,https://www.sigmaaldrich.com/catalog/product/aldrich/s860816,,
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,"InChI=1S/C13H10O6/c14-7-4-10(17)12(11(18)5-7)13(19)6-1-2-8(15)9(16)3-6/h1-5,14-18H",XNWPXDGRBWJIES-UHFFFAOYSA-N,68213.0,['Combi-Blocks'],,https://www.combi-blocks.com/cgi-bin/find.cgi?HA-1280,,,
NC(=O)c1cc(O)c(O)c(O)c1,"InChI=1S/C7H7NO4/c8-7(12)3-1-4(9)6(11)5(10)2-3/h1-2,9-11H,(H2,8,12)",RBQIPEJXQPQFJX-UHFFFAOYSA-N,69256.0,"['Combi-Blocks', 'Sigma-Aldrich', 'Thermo Fisher Scientific']",,https://www.combi-blocks.com/cgi-bin/find.cgi?QF-3553,https://www.sigmaaldrich.com/catalog/product/aldrich/566039?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,,https://www.thermofisher.com/order/catalog/product/B20620.14
