,SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS
58858,Cc1cc(C)c2c(O)nc(S)nc2n1,1.63594,2,5,4,58.9,23,55.7238,True,False,False,False,207.258,False,False,False,"InChI=1S/C9H9N3OS/c1-4-3-5(2)10-7-6(4)8(13)12-9(14)11-7/h3H,1-2H3,(H2,10,11,12,13,14)",BPJWGHJLUSXUFE-UHFFFAOYSA-N,351483,nan
58883,Oc1nc(-c2ccncc2)nc2ccccc12,2.3974,1,4,2,58.9,26,64.4338,True,False,False,False,223.235,False,False,False,"InChI=1S/C13H9N3O/c17-13-10-3-1-2-4-11(10)15-12(16-13)9-5-7-14-8-6-9/h1-8H,(H,15,16,17)",QYVWMIMELRGQGM-UHFFFAOYSA-N,722911,nan
58895,Cc1cc(C)c2c(O)nc(O)nc2n1,1.05284,2,5,4,79.13,23,50.1366,True,False,False,False,191.19,False,False,False,"InChI=1S/C9H9N3O2/c1-4-3-5(2)10-7-6(4)8(13)12-9(14)11-7/h3H,1-2H3,(H2,10,11,12,13,14)",GWRLBRPCUYQBGI-UHFFFAOYSA-N,827897,nan
58921,O=c1[nH]c(-c2ccccn2)nc2ccccc12,1.9851,1,3,1,58.64,26,65.5947,True,False,False,False,223.235,False,False,False,"InChI=1S/C13H9N3O/c17-13-9-5-1-2-6-10(9)15-12(16-13)11-7-3-4-8-14-11/h1-8H,(H,15,16,17)",QLWDRAMFFJADEJ-UHFFFAOYSA-N,661780,nan
58931,Cc1cc(S)nc2ccccc12,2.83192,1,2,2,12.89,21,53.732,True,False,False,False,175.256,False,False,False,"InChI=1S/C10H9NS/c1-7-6-10(12)11-9-5-3-2-4-8(7)9/h2-6H,1H3,(H,11,12)",OJOPTXKXKPMMGC-UHFFFAOYSA-N,283727,nan
58950,COc1cc(OC)c2[nH]c(C)cc(=O)c2c1,1.85372,1,3,5,51.32,29,62.4097,True,False,False,False,219.24,False,False,False,"InChI=1S/C12H13NO3/c1-7-4-10(14)9-5-8(15-2)6-11(16-3)12(9)13-7/h4-6H,1-3H3,(H,13,14)",HSWLTMTZQPZCEO-UHFFFAOYSA-N,5305291,nan
58953,Cc1cc(O)nc(-c2ccncc2)n1,1.55262,1,4,3,58.9,23,51.6648,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c1-7-6-9(14)13-10(12-7)8-2-4-11-5-3-8/h2-6H,1H3,(H,12,13,14)",UFMQZZRBKSOEKS-UHFFFAOYSA-N,2725636,nan
58966,COCc1cc(O)nc(-c2ccncc2)n1,1.3906,1,5,5,68.13,27,57.6408,True,False,False,False,217.228,False,False,False,"InChI=1S/C11H11N3O2/c1-16-7-9-6-10(15)14-11(13-9)8-2-4-12-5-3-8/h2-6H,7H2,1H3,(H,13,14,15)",IFUHUEMGFBALDC-UHFFFAOYSA-N,2730177,nan
58999,CCc1nc(=O)c2ccncc2[nH]1,0.8805,1,3,2,58.64,22,49.5367,True,False,False,False,175.191,False,False,False,"InChI=1S/C9H9N3O/c1-2-8-11-7-5-10-4-3-6(7)9(13)12-8/h3-5H,2H2,1H3,(H,11,12,13)",LZVTYGZUUBGUAD-UHFFFAOYSA-N,22832105,nan
59012,Cc1cc(C)c2c(=O)nc(SCC(=O)O)[nH]c2n1,1.11164,2,6,5,95.94,29,67.9925,True,False,False,False,265.294,False,False,False,"InChI=1S/C11H11N3O3S/c1-5-3-6(2)12-9-8(5)10(17)14-11(13-9)18-4-7(15)16/h3H,4H2,1-2H3,(H,15,16)(H,12,13,14,17)",YMFVMLKBIKMKAS-UHFFFAOYSA-N,706564,nan
59116,CC(C)(C)c1cc(O)nc(-c2ccccn2)n1,2.5417,1,4,2,58.9,32,65.6278,True,False,False,False,229.283,False,False,False,"InChI=1S/C13H15N3O/c1-13(2,3)10-8-11(17)16-12(15-10)9-6-4-5-7-14-9/h4-8H,1-3H3,(H,15,16,17)",IAZVVJBYFVNPJJ-UHFFFAOYSA-N,2735674,nan
59131,ONC=NC(=S)Nc1ncc(C(F)(F)F)cc1Cl,2.4577,3,3,2,69.54,24,63.8839,True,False,False,False,298.677,False,False,False,"InChI=1S/C8H6ClF3N4OS/c9-5-1-4(8(10,11)12)2-13-6(5)16-7(18)14-3-15-17/h1-3,17H,(H2,13,14,15,16,18)",CDVYMIMIJVKINV-UHFFFAOYSA-N,6412938,nan
59139,Oc1cc(C(F)(F)F)nc(-c2ccccn2)n1,2.263,1,4,2,58.9,23,51.9298,True,False,False,False,241.172,False,False,False,"InChI=1S/C10H6F3N3O/c11-10(12,13)7-5-8(17)16-9(15-7)6-3-1-2-4-14-6/h1-5H,(H,15,16,17)",RZQQQWUVWWVDCN-UHFFFAOYSA-N,2775101,nan
59172,COCc1cc(=O)[nH]c(-c2cccnc2)n1,0.9783,1,4,4,67.87,27,58.8017,True,False,False,False,217.228,False,False,False,"InChI=1S/C11H11N3O2/c1-16-7-9-5-10(15)14-11(13-9)8-3-2-4-12-6-8/h2-6H,7H2,1H3,(H,13,14,15)",TYFJSEBSLWUOFP-UHFFFAOYSA-N,1476682,nan
59214,O=c1cc(C(F)(F)F)[nH]c(-c2cccnc2)n1,1.8507,1,3,1,58.64,23,53.0907,True,False,False,False,241.172,False,False,False,"InChI=1S/C10H6F3N3O/c11-10(12,13)7-4-8(17)16-9(15-7)6-2-1-3-14-5-6/h1-5H,(H,15,16,17)",AXOWDDVEWIYBFK-UHFFFAOYSA-N,1485976,nan
59218,Cc1cc(=O)nc2[nH]n(C)cc1-2,0.52162,1,3,2,50.68,21,45.1877,True,False,False,False,163.18,False,False,False,"InChI=1S/C8H9N3O/c1-5-3-7(12)9-8-6(5)4-11(2)10-8/h3-4H,1-2H3,(H,9,10,12)",JVFFNRMFJBNFFQ-UHFFFAOYSA-N,2807672,nan
59237,Oc1cc(-c2ccncc2)ncn1,1.2442,1,4,2,58.9,20,46.9278,True,False,False,False,173.175,False,False,False,"InChI=1S/C9H7N3O/c13-9-5-8(11-6-12-9)7-1-3-10-4-2-7/h1-6H,(H,11,12,13)",BOHUACKGQQGLRF-UHFFFAOYSA-N,11819495,nan
59254,Cc1[nH]c(-c2ccccn2)nc(=O)c1C,1.44874,1,3,3,58.64,26,57.5627,True,False,False,False,201.229,False,False,False,"InChI=1S/C11H11N3O/c1-7-8(2)13-10(14-11(7)15)9-5-3-4-6-12-9/h3-6H,1-2H3,(H,13,14,15)",RVSHHTOLEDONMB-UHFFFAOYSA-N,2736252,nan
59273,CCc1cc(O)nc(-c2ccccn2)n1,1.8066,1,4,4,58.9,26,56.3058,True,False,False,False,201.229,False,False,False,"InChI=1S/C11H11N3O/c1-2-8-7-10(15)14-11(13-8)9-5-3-4-6-12-9/h3-7H,2H2,1H3,(H,13,14,15)",WIEVETVDQZKIBG-UHFFFAOYSA-N,43557069,nan
59293,N#Cc1c(-c2ccccc2)cc(-c2ccccc2)[nH]c1=S,4.94987,1,2,2,39.58,33,87.2137,True,False,False,False,288.375,False,False,False,"InChI=1S/C18H12N2S/c19-12-16-15(13-7-3-1-4-8-13)11-17(20-18(16)21)14-9-5-2-6-10-14/h1-11H,(H,20,21)",ROVDXPQJLHLOKY-UHFFFAOYSA-N,625682,nan
59307,Sc1nccc(-c2cccnc2)n1,1.8273,1,4,2,38.67,20,52.515,True,False,False,False,189.243,False,False,False,"InChI=1S/C9H7N3S/c13-9-11-5-3-8(12-9)7-2-1-4-10-6-7/h1-6H,(H,11,12,13)",CGQNGCGHBQHWNP-UHFFFAOYSA-N,604797,nan
59320,Cn1c(-c2ccncc2)n[nH]c1=S,1.53969,1,4,2,46.5,21,51.6237,True,False,False,False,192.247,False,False,False,"InChI=1S/C8H8N4S/c1-12-7(10-11-8(12)13)6-2-4-9-5-3-6/h2-5H,1H3,(H,11,13)",ACDUEIIMRXEFHO-UHFFFAOYSA-N,199046,nan
59323,C=CCn1c(S)nnc1-c1ccccn1,1.8148,1,5,4,43.6,25,60.702,True,False,False,False,218.285,False,False,False,"InChI=1S/C10H10N4S/c1-2-7-14-9(12-13-10(14)15)8-5-3-4-6-11-8/h2-6H,1,7H2,(H,13,15)",GQUMJEVEIZJHNE-UHFFFAOYSA-N,355463,nan
59336,Cc1nc(O)cc(-c2ccccn2)n1,1.55262,1,4,3,58.9,23,51.6648,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c1-7-12-9(6-10(14)13-7)8-4-2-3-5-11-8/h2-6H,1H3,(H,12,13,14)",GASREVYJGTZKLJ-UHFFFAOYSA-N,824672,nan
59355,Cc1nc(-c2ccncc2)nc(O)c1C,1.86104,1,4,4,58.9,26,56.4018,True,False,False,False,201.229,False,False,False,"InChI=1S/C11H11N3O/c1-7-8(2)13-10(14-11(7)15)9-3-5-12-6-4-9/h3-6H,1-2H3,(H,13,14,15)",PPZAKRZBCPGCMZ-UHFFFAOYSA-N,2737450,nan
59371,Cc1cc(C)c2c(O)ncnc2n1,1.34724,1,4,3,58.9,22,48.4718,True,False,False,False,175.191,False,False,False,"InChI=1S/C9H9N3O/c1-5-3-6(2)12-8-7(5)9(13)11-4-10-8/h3-4H,1-2H3,(H,10,11,12,13)",HWGAGILTAOQBPD-UHFFFAOYSA-N,693780,nan
59378,Cc1cc(=O)[nH]c(-c2cccnc2)n1,1.14032,1,3,2,58.64,23,52.8257,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c1-7-5-9(14)13-10(12-7)8-3-2-4-11-6-8/h2-6H,1H3,(H,12,13,14)",XCFHAJVBGFMEBM-UHFFFAOYSA-N,2726255,nan
59385,O=c1[nH]cnc(-c2cccnc2)c1Br,1.5944,1,3,1,58.64,20,55.7887,True,False,False,False,252.071,False,False,False,"InChI=1S/C9H6BrN3O/c10-7-8(12-5-13-9(7)14)6-2-1-3-11-4-6/h1-5H,(H,12,13,14)",CCWOTUMXQSOKKV-UHFFFAOYSA-N,97181135,nan
59393,Cc1cc(C)c(C(N)=O)c(=S)[nH]1,1.45993,2,2,3,58.88,22,49.6186,True,False,False,False,182.248,False,False,False,"InChI=1S/C8H10N2OS/c1-4-3-5(2)10-8(12)6(4)7(9)11/h3H,1-2H3,(H2,9,11)(H,10,12)",PNUHWHVTEYTPSN-UHFFFAOYSA-N,541456,nan
59397,Cc1[nH]c(-c2ccc(Cl)nc2)nc(=O)c1C,2.10214,1,3,3,58.64,26,62.5727,True,False,False,False,235.674,False,False,False,"InChI=1S/C11H10ClN3O/c1-6-7(2)14-10(15-11(6)16)8-3-4-9(12)13-5-8/h3-5H,1-2H3,(H,14,15,16)",HFEWMDDRXCGWSG-UHFFFAOYSA-N,50987614,nan
59403,FC(F)(F)c1ccc2c(S)ccnc2c1,3.5423,1,2,1,12.89,21,53.997,True,False,False,False,229.226,False,False,False,"InChI=1S/C10H6F3NS/c11-10(12,13)6-1-2-7-8(5-6)14-4-3-9(7)15/h1-5H,(H,14,15)",DBWDEWRMEKXOFI-UHFFFAOYSA-N,615253,nan
59415,Nc1nc(O)cc(-c2ccncc2)n1,0.8264,2,5,3,84.92,22,51.3402,True,False,False,False,188.19,False,False,False,"InChI=1S/C9H8N4O/c10-9-12-7(5-8(14)13-9)6-1-3-11-4-2-6/h1-5H,(H3,10,12,13,14)",IOKLRUQDALYCPZ-UHFFFAOYSA-N,9794099,nan
59480,Oc1cc(-c2ccncc2)nc(S)n1,1.5329,2,5,3,58.9,21,54.1798,True,False,False,False,205.242,False,False,False,"InChI=1S/C9H7N3OS/c13-8-5-7(11-9(14)12-8)6-1-3-10-4-2-6/h1-5H,(H2,11,12,13,14)",RQTQZVFHWWTISL-UHFFFAOYSA-N,459134,nan
59484,Cc1[nH]c(-c2ccnc(Cl)c2)nc(=O)c1C,2.10214,1,3,3,58.64,26,62.5727,True,False,False,False,235.674,False,False,False,"InChI=1S/C11H10ClN3O/c1-6-7(2)14-10(15-11(6)16)8-3-4-13-9(12)5-8/h3-5H,1-2H3,(H,14,15,16)",PAIRXQOMYHXSSQ-UHFFFAOYSA-N,50987613,nan
59489,S=c1nc(-c2ccccn2)cc[nH]1,2.20119,1,3,1,41.57,20,52.6527,True,False,False,False,189.243,False,False,False,"InChI=1S/C9H7N3S/c13-9-11-6-4-8(12-9)7-3-1-2-5-10-7/h1-6H,(H,11,12,13)",UPVNBRCSYKXAJY-UHFFFAOYSA-N,640226,nan
59499,S=c1[nH]nc(-c2ccncc2)n1C1CCCCC1,3.50789,1,4,2,46.5,34,72.7647,True,False,False,False,260.366,False,False,False,"InChI=1S/C13H16N4S/c18-13-16-15-12(10-6-8-14-9-7-10)17(13)11-4-2-1-3-5-11/h6-9,11H,1-5H2,(H,16,18)",OLEJDHJNTDGFEY-UHFFFAOYSA-N,328022,nan
59504,Cc1ccc2[nH]c(O)cc(=O)c2c1,1.54212,2,2,2,53.09,22,50.9705,True,False,False,False,175.187,False,False,False,"InChI=1S/C10H9NO2/c1-6-2-3-8-7(4-6)9(12)5-10(13)11-8/h2-5H,1H3,(H2,11,12,13)",OXSZQTDCCMODLE-UHFFFAOYSA-N,2785038,nan
59597,COC(=O)c1cc(C(C)C)nc2[nH]c(=S)[nH]c(=O)c12,1.89069,2,5,5,87.84,32,72.9769,True,False,False,False,279.321,False,False,False,"InChI=1S/C12H13N3O3S/c1-5(2)7-4-6(11(17)18-3)8-9(13-7)14-12(19)15-10(8)16/h4-5H,1-3H3,(H2,13,14,15,16,19)",RLLRZOIBJIJTOL-UHFFFAOYSA-N,4961832,nan
59611,Cc1cc(C)c2c(n1)sc1c(=O)[nH]cnc12,2.14964,1,4,2,58.64,25,65.0157,True,False,False,False,231.28,False,False,False,"InChI=1S/C11H9N3OS/c1-5-3-6(2)14-11-7(5)8-9(16-11)10(15)13-4-12-8/h3-4H,1-2H3,(H,12,13,15)",YDGPIBYHPQKXIU-UHFFFAOYSA-N,736986,nan
59640,Cn1c(-c2cccnc2)n[nH]c1=S,1.53969,1,4,2,46.5,21,51.6237,True,False,False,False,192.247,False,False,False,"InChI=1S/C8H8N4S/c1-12-7(10-11-8(12)13)6-3-2-4-9-5-6/h2-5H,1H3,(H,11,13)",FTWADHGHCZRHFC-UHFFFAOYSA-N,199045,nan
